Day,CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude
Saturday,17034460,FRAUD/FORGERY,FRAUD,2300 BONAR ST,04/01/2017 12:00:00 AM 00:00,37.864335, -122.286429
Saturday,17091469,THEFT MISD. (UNDER $950),LARCENY,2300 PROSPECT ST,07/29/2017 12:00:00 AM 02:15,37.869332, -122.25019
Saturday,17041243,DISTURBANCE,DISORDERLY CONDUCT,2000 UNIVERSITY AVE,07/15/2017 12:00:00 AM 23:24,37.871828, -122.270516
Saturday,17022437,BURGLARY AUTO,BURGLARY - VEHICLE,1100 SAN PABLO AVE,04/22/2017 12:00:00 AM 15:30,37.88382, -122.296952
Saturday,17020865,2ND RESPONSE,NOISE VIOLATION,2200 BLAKE ST,04/15/2017 12:00:00 AM 00:58,37.863353, -122.265053
Saturday,17036511,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,06/24/2017 12:00:00 AM 18:00,37.858079, -122.268016
Saturday,17091650,THEFT MISD. (UNDER $950),LARCENY,2500 LE CONTE AVE,08/12/2017 12:00:00 AM 14:00,37.876965, -122.260544
Saturday,17033260,VANDALISM,VANDALISM,1400 STANNAGE AVE,06/10/2017 12:00:00 AM 04:30,37.878963, -122.293446
Saturday,17028770,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1900 UNIVERSITY AVE,05/20/2017 12:00:00 AM 13:00,37.871544, -122.272714
Saturday,17048878,NARCOTICS,DRUG VIOLATION,1800 DELAWARE ST,08/19/2017 12:00:00 AM 15:00,37.873921, -122.275577
Saturday,17020868,DISTURBANCE,DISORDERLY CONDUCT,2400 DWIGHT WAY,04/15/2017 12:00:00 AM 01:20,37.864826, -122.260719
Saturday,17091162,THEFT MISD. (UNDER $950),LARCENY,1700 SAN LORENZO AVE,06/17/2017 12:00:00 AM 23:00,37.893244, -122.283588
Saturday,17041046,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2200 DWIGHT WAY,07/15/2017 12:00:00 AM 02:57,37.864238, -122.265263
Saturday,17091371,THEFT MISD. (UNDER $950),LARCENY,1800 SONOMA AVE,07/15/2017 12:00:00 AM 21:30,37.885752, -122.27805
Saturday,17050606,IDENTITY THEFT,FRAUD,2000 EIGHTH ST,08/19/2017 12:00:00 AM 08:00,37.868366, -122.295508
Saturday,17012224,ASSAULT/BATTERY FEL.,ASSAULT,HASTE STREET & DANA ST,03/04/2017 12:00:00 AM 02:06,37.865729, -122.260903
Saturday,17033428,ROBBERY,ROBBERY,ELLIS STREET & HARMON ST,06/10/2017 12:00:00 AM 23:40,Berkeley, CA
Saturday,17043646,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2500 COLLEGE AVE,07/22/2017 12:00:00 AM 00:01,37.865711, -122.25389
Saturday,17048769,ASSAULT/BATTERY FEL.,ASSAULT,3000 SHATTUCK AVE,08/19/2017 12:00:00 AM 05:20,37.855026, -122.266475
Saturday,17027172,NARCOTICS,DRUG VIOLATION,1800 FOURTH ST,05/13/2017 12:00:00 AM 21:28,37.869944, -122.300636
Saturday,17027269,VANDALISM,VANDALISM,1500 OLYMPUS AVE,05/13/2017 12:00:00 AM 21:00,37.881757, -122.251163
Saturday,17027087,NARCOTICS,DRUG VIOLATION,EASTSHORE HIGHWAY & PAGE ST,05/13/2017 12:00:00 AM 14:30,37.875308, -122.30592
Saturday,17036465,THEFT FELONY (OVER $950),LARCENY,1700 WARD ST,06/24/2017 12:00:00 AM 09:00,37.858392, -122.275421
Saturday,17091165,THEFT MISD. (UNDER $950),LARCENY,1500 ASHBY AVE,06/17/2017 12:00:00 AM 14:00,37.853316, -122.278738
Saturday,17028873,DISTURBANCE,DISORDERLY CONDUCT,2100 SHATTUCK AVE,05/20/2017 12:00:00 AM 19:00,37.871167, -122.268285
Saturday,17045949,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2600 SHATTUCK AVE,08/05/2017 12:00:00 AM 19:00,37.861677, -122.26716
Saturday,17044458,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1800 DELAWARE ST,07/29/2017 12:00:00 AM 19:00,37.873921, -122.275577
Saturday,17033347,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,06/10/2017 12:00:00 AM 17:16,37.868714, -122.259189
Saturday,17049062,BURGLARY AUTO,BURGLARY - VEHICLE,900 VIRGINIA ST,08/19/2017 12:00:00 AM 21:00,37.872545, -122.298043
Saturday,17091219,VANDALISM,VANDALISM,MARIN AVENUE & THE CIRCLE,06/24/2017 12:00:00 AM 00:00,37.889999, -122.272456
Saturday,17091151,THEFT MISD. (UNDER $950),LARCENY,1400 CALIFORNIA ST,06/17/2017 12:00:00 AM 01:00,37.879522, -122.280882
Saturday,17044168,BURGLARY AUTO,BURGLARY - VEHICLE,STUART STREET & ADELINE ST,07/29/2017 12:00:00 AM 19:10,37.858439, -122.26757
Saturday,17031818,BURGLARY AUTO,BURGLARY - VEHICLE,CHANNING WAY & BOWDITCH ST,06/03/2017 12:00:00 AM 21:00,37.867209, -122.256554
Saturday,17091124,VANDALISM,VANDALISM,2500 COLLEGE AVE,06/10/2017 12:00:00 AM 02:25,37.865711, -122.25389
Saturday,17091241,DISTURBANCE,DISORDERLY CONDUCT,3100 SAN PABLO AVE,06/17/2017 12:00:00 AM 16:55,37.821533, -122.276741
Saturday,17047517,THEFT FELONY (OVER $950),LARCENY,700 SAN MATEO RD,07/15/2017 12:00:00 AM 15:00,Berkeley, CA
Saturday,17090896,THEFT MISD. (UNDER $950),LARCENY,400 CANYON RD,05/06/2017 12:00:00 AM 09:30,Berkeley, CA
Saturday,17048751,2ND RESPONSE,NOISE VIOLATION,2300 PIEDMONT AVE,08/19/2017 12:00:00 AM 01:10,37.869839, -122.252365
Saturday,17039053,THEFT MISD. (UNDER $950),LARCENY,800 BANCROFT WAY,06/10/2017 12:00:00 AM 12:00,37.863373, -122.296893
Saturday,17048987,VANDALISM,VANDALISM,TELEGRAPH AVENUE & PARKER ST,08/19/2017 12:00:00 AM 21:10,37.863272, -122.258656
Saturday,17012426,VANDALISM,VANDALISM,3000 CLAREMONT AVE,03/04/2017 12:00:00 AM 18:00,37.855792, -122.247142
Saturday,17091107,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,06/10/2017 12:00:00 AM 13:00,37.871167, -122.268285
Saturday,17015095,VANDALISM,VANDALISM,1900 ALLSTON WAY,03/18/2017 12:00:00 AM 08:46,37.868785, -122.272701
Saturday,17014003,THEFT MISD. (UNDER $950),LARCENY,1700 UNIVERSITY AVE,03/11/2017 12:00:00 AM 00:01,37.870948, -122.27733
Saturday,17016762,VANDALISM,VANDALISM,2700 COLLEGE AVE,03/25/2017 12:00:00 AM 23:37,37.861645, -122.253508
Saturday,17014050,IDENTITY THEFT,FRAUD,1300 CEDAR ST,03/11/2017 12:00:00 AM 00:00,37.876174, -122.287054
Saturday,17025508,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1700 GRANT ST,05/06/2017 12:00:00 AM 07:45,37.875707, -122.275816
Saturday,17038411,DISTURBANCE,DISORDERLY CONDUCT,1500 UNIVERSITY AVE,04/01/2017 12:00:00 AM 00:00,37.870396, -122.281585
Saturday,17025627,ASSAULT/BATTERY FEL.,ASSAULT,800 BANCROFT WAY,05/06/2017 12:00:00 AM 19:00,37.863373, -122.296893
Saturday,17024031,2ND RESPONSE,NOISE VIOLATION,2400 CARLETON ST,04/29/2017 12:00:00 AM 00:00,37.862189, -122.25991
Saturday,17039530,VEHICLE STOLEN,MOTOR VEHICLE THEFT,800 MENDOCINO AVE,07/08/2017 12:00:00 AM 03:15,37.893148, -122.274809
Saturday,17041194,DISTURBANCE,DISORDERLY CONDUCT,2000 SAN PABLO AVE,07/15/2017 12:00:00 AM 17:02,37.868845, -122.29214
Saturday,17036372,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,ALCATRAZ AVENUE & ADELINE ST,06/24/2017 12:00:00 AM 01:15,37.848752, -122.271331
Saturday,17013452,ASSAULT/BATTERY MISD.,ASSAULT,2900 M L KING JR WAY,03/04/2017 12:00:00 AM 00:00,Berkeley, CA
Saturday,17041127,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,500 THE PLAZA DR,07/15/2017 12:00:00 AM 02:00,Berkeley, CA
Saturday,17091455,VANDALISM,VANDALISM,2500 BENVENUE AVE,07/22/2017 12:00:00 AM 00:10,37.865535, -122.255235
Saturday,17030125,DISTURBANCE,DISORDERLY CONDUCT,2100 CEDAR ST,05/27/2017 12:00:00 AM 07:00,37.878423, -122.269023
Saturday,17022986,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2000 DURANT AVE,04/22/2017 12:00:00 AM 14:00,37.866426, -122.269762
Saturday,17038293,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2800 DERBY ST,07/01/2017 12:00:00 AM 22:00,37.862264, -122.250972
Saturday,17018066,THEFT MISD. (UNDER $950),LARCENY,2500 DURANT AVE,04/01/2017 12:00:00 AM 03:12,37.867852, -122.258699
Saturday,17020871,THEFT FELONY (OVER $950),LARCENY,2300 TELEGRAPH AVE,04/15/2017 12:00:00 AM 01:40,37.868714, -122.259189
Saturday,17020924,ASSAULT/BATTERY MISD.,ASSAULT,2100 M L KING JR WAY,04/15/2017 12:00:00 AM 11:40,Berkeley, CA
Saturday,17091364,IDENTITY THEFT,FRAUD,2600 COLLEGE AVE,07/15/2017 12:00:00 AM 17:25,37.863598, -122.253693
Saturday,17039403,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,EUCLID AVENUE & CRYSTAL WAY,07/08/2017 12:00:00 AM 00:31,37.88766, -122.262154
Saturday,17013668,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1400 HEARST AVE,03/11/2017 12:00:00 AM 10:00,37.871607, -122.284336
Saturday,17015184,THEFT FELONY (OVER $950),LARCENY,2100 SHATTUCK AVE,03/18/2017 12:00:00 AM 12:00,37.871167, -122.268285
Saturday,17039929,DISTURBANCE,DISORDERLY CONDUCT,700 HARRISON ST,07/08/2017 12:00:00 AM 17:00,37.880564, -122.304896
Saturday,17041170,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,07/15/2017 12:00:00 AM 16:49,37.881957, -122.269551
Saturday,17041128,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FOURTH ST,07/15/2017 12:00:00 AM 13:00,37.862844, -122.298368
Saturday,17019635,NARCOTICS,DRUG VIOLATION,SECOND STREET & UNIVERSITY AVE,04/08/2017 12:00:00 AM 19:38,37.866981, -122.302083
Saturday,17016791,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 WEBSTER ST,03/25/2017 12:00:00 AM 19:15,37.855824, -122.25502
Saturday,17013826,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1700 WARD ST,03/11/2017 12:00:00 AM 05:00,37.858392, -122.275421
Saturday,17033306,VANDALISM,VANDALISM,1900 NINTH ST,06/10/2017 12:00:00 AM 01:30,37.869921, -122.294825
Saturday,17091369,THEFT MISD. (UNDER $950),LARCENY,900 OXFORD ST,07/15/2017 12:00:00 AM 23:40,37.891515, -122.270039
Saturday,17037927,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2200 SIXTH ST,07/01/2017 12:00:00 AM 05:01,37.865156, -122.296756
Saturday,17038042,THEFT MISD. (UNDER $950),LARCENY,2800 COLLEGE AVE,07/01/2017 12:00:00 AM 19:49,37.859988, -122.253339
Saturday,17090621,BURGLARY AUTO,BURGLARY - VEHICLE,2300 JEFFERSON AVE,03/25/2017 12:00:00 AM 09:01,37.866265, -122.278162
Saturday,17020990,THEFT MISD. (UNDER $950),LARCENY,1600 ALLSTON WAY,04/15/2017 12:00:00 AM 12:00,37.867906, -122.279428
Saturday,17033254,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2400 SACRAMENTO ST,06/10/2017 12:00:00 AM 02:30,37.863839, -122.281391
Saturday,17019595,NARCOTICS,DRUG VIOLATION,FOURTH STREET & PARK WAY,04/08/2017 12:00:00 AM 14:40,37.879817, -122.303824
Saturday,17012313,ROBBERY,ROBBERY,2700 BANCROFT WAY,03/04/2017 12:00:00 AM 16:00,37.869312, -122.254314
Saturday,17018340,BURGLARY AUTO,BURGLARY - VEHICLE,700 SAN LUIS RD,04/01/2017 12:00:00 AM 23:00,37.897243, -122.272628
Saturday,17031934,THEFT MISD. (UNDER $950),LARCENY,1400 SHATTUCK AVE,06/03/2017 12:00:00 AM 22:26,37.881957, -122.269551
Saturday,17090753,THEFT MISD. (UNDER $950),LARCENY,2300 DWIGHT WAY,04/15/2017 12:00:00 AM 10:45,37.864535, -122.262993
Saturday,17031790,NARCOTICS,DRUG VIOLATION,BERKELEY WAY & BONITA AVE,06/03/2017 12:00:00 AM 20:03,37.872542, -122.271978
Saturday,17091532,THEFT FELONY (OVER $950),LARCENY,3000 ADELINE ST,08/05/2017 12:00:00 AM 12:00,37.85488, -122.269079
Saturday,17023347,ROBBERY,ROBBERY,1900 CENTER ST,04/15/2017 12:00:00 AM 13:55,37.869685, -122.272804
Saturday,17036455,IDENTITY THEFT,FRAUD,2000 SAN PABLO AVE,06/24/2017 12:00:00 AM 13:01,37.868845, -122.29214
Saturday,17091060,BURGLARY AUTO,BURGLARY - VEHICLE,1900 EL DORADO AVE,06/03/2017 12:00:00 AM 23:15,37.887221, -122.275836
Saturday,17049415,THEFT MISD. (UNDER $950),LARCENY,3000 HILLEGASS AVE,08/19/2017 12:00:00 AM 22:00,37.855651, -122.255006
Saturday,17033314,ROBBERY,ROBBERY,900 HEINZ AVE,06/10/2017 12:00:00 AM 13:35,37.853552, -122.291561
Saturday,17016708,NARCOTICS,DRUG VIOLATION,2100 DELAWARE ST,03/25/2017 12:00:00 AM 18:32,37.874793, -122.268639
Saturday,17091436,THEFT MISD. (UNDER $950),LARCENY,1800 MILVIA ST,07/08/2017 12:00:00 AM 21:00,37.874489, -122.271072
Saturday,17049469,THEFT FELONY (OVER $950),LARCENY,800 POTTER ST,08/19/2017 12:00:00 AM 17:30,37.851255, -122.292509
Saturday,17023882,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2400 EIGHTH ST,04/29/2017 12:00:00 AM 10:30,37.862184, -122.293517
Saturday,17019468,DISTURBANCE,DISORDERLY CONDUCT,1700 LA LOMA AVE,04/08/2017 12:00:00 AM 00:14,37.878002, -122.257017
Saturday,17016578,ROBBERY,ROBBERY,2100 M L KING JR WAY,03/25/2017 12:00:00 AM 00:02,Berkeley, CA
Saturday,17019539,ASSAULT/BATTERY MISD.,ASSAULT,100 BOLIVAR DR,04/08/2017 12:00:00 AM 08:25,Berkeley, CA
Saturday,17045953,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2100 CHANNING WAY,08/05/2017 12:00:00 AM 16:00,37.865826, -122.267244
Saturday,17012367,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2700 PRINCE ST,03/04/2017 12:00:00 AM 18:45,37.85489, -122.252564
Saturday,17047296,THEFT MISD. (UNDER $950),LARCENY,2400 BANCROFT WAY,08/12/2017 12:00:00 AM 14:50,37.868447, -122.261268
Saturday,17015140,BRANDISHING,WEAPONS OFFENSE,GILMAN STREET & FOURTH ST,03/18/2017 12:00:00 AM 13:30,37.878915, -122.303521
Saturday,17050508,GUN/WEAPON,WEAPONS OFFENSE,PARKER STREET & EIGHTH ST,08/26/2017 12:00:00 AM 01:37,37.858646, -122.292392
Saturday,17030276,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,ASHBY AVENUE & COLLEGE AVE,05/27/2017 12:00:00 AM 21:29,37.857041, -122.253053
Saturday,17024328,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1700 FOURTH ST,04/22/2017 12:00:00 AM 12:46,37.871268, -122.30106
Saturday,17024009,VANDALISM,VANDALISM,ADELINE STREET & ASHBY AVE,04/29/2017 12:00:00 AM 18:45,37.854629, -122.26916
Saturday,17045654,DISTURBANCE,DISORDERLY CONDUCT,1200 SAN PABLO AVE,08/05/2017 12:00:00 AM 10:00,37.882067, -122.296392
Saturday,17091024,THEFT MISD. (UNDER $950),LARCENY,2100 HEARST AVE,05/27/2017 12:00:00 AM 13:15,37.873909, -122.268233
Saturday,17045719,THEFT MISD. (UNDER $950),LARCENY,2100 SAN PABLO AVE,08/05/2017 12:00:00 AM 15:24,37.867533, -122.291719
Saturday,17041215,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,07/15/2017 12:00:00 AM 22:00,37.871167, -122.268285
Saturday,17041135,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,2600 ASHBY AVE,07/15/2017 12:00:00 AM 12:00,37.856755, -122.255248
Saturday,17044161,VANDALISM,VANDALISM,2400 SHATTUCK AVE,07/29/2017 12:00:00 AM 18:35,37.865772, -122.267643
Saturday,17042552,DISTURBANCE,DISORDERLY CONDUCT,TELEGRAPH AVENUE & CHANNING WAY,07/22/2017 12:00:00 AM 01:04,37.866919, -122.258812
Saturday,17019604,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,04/08/2017 12:00:00 AM 08:00,37.873687, -122.268616
Saturday,17090930,BURGLARY AUTO,BURGLARY - VEHICLE,2600 COLLEGE AVE,05/13/2017 12:00:00 AM 00:00,37.863598, -122.253693
Saturday,17016586,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2500 BENVENUE AVE,03/25/2017 12:00:00 AM 01:17,37.865535, -122.255235
Saturday,17022468,NARCOTICS,DRUG VIOLATION,SAN PABLO AVENUE & CAMELIA ST,04/22/2017 12:00:00 AM 20:37,37.878722, -122.295312
Saturday,17090959,BURGLARY AUTO,BURGLARY - VEHICLE,JULIA STREET & KING ST,05/13/2017 12:00:00 AM 00:00,37.854805, -122.274303
Saturday,17091419,VANDALISM,VANDALISM,700 ALLSTON WAY,07/22/2017 12:00:00 AM 22:00,37.864703, -122.299654
Saturday,17022281,ROBBERY,ROBBERY,CEDAR STREET & SCENIC AVE,04/22/2017 12:00:00 AM 01:00,37.8792, -122.263044
Saturday,17045668,BURGLARY AUTO,BURGLARY - VEHICLE,OXFORD STREET & KITTREDGE ST,08/05/2017 12:00:00 AM 11:50,37.868706, -122.266279
Saturday,17091227,BURGLARY AUTO,BURGLARY - VEHICLE,FIFTH STREET & ADDISON ST,06/24/2017 12:00:00 AM 00:00,37.866472, -122.298403
Saturday,17044185,DOMESTIC VIOLENCE,FAMILY OFFENSE,1100 FRANCISCO ST,07/29/2017 12:00:00 AM 20:50,37.872656, -122.292748
Saturday,17028669,BURGLARY AUTO,BURGLARY - VEHICLE,TELEGRAPH AVENUE & CHANNING WAY,05/20/2017 12:00:00 AM 13:30,37.866919, -122.258812
Saturday,17027059,ASSAULT/BATTERY MISD.,ASSAULT,ADELINE STREET & ALCATRAZ AVE,05/13/2017 12:00:00 AM 11:39,37.848752, -122.271331
Saturday,17034835,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,06/17/2017 12:00:00 AM 13:25,37.868714, -122.259189
Saturday,17090968,THEFT MISD. (UNDER $950),LARCENY,1500 TYLER ST,05/13/2017 12:00:00 AM 02:00,37.852422, -122.278571
Saturday,17036388,ASSAULT/BATTERY FEL.,ASSAULT,1500 HARMON ST,06/24/2017 12:00:00 AM 05:00,37.848812, -122.278043
Saturday,17015240,VEHICLE STOLEN,MOTOR VEHICLE THEFT,NINTH STREET & CAMELIA ST,03/18/2017 12:00:00 AM 20:00,37.878274, -122.297556
Saturday,17091085,THEFT MISD. (UNDER $950),LARCENY,1000 DWIGHT WAY,06/03/2017 12:00:00 AM 14:15,37.860732, -122.291369
Saturday,17031939,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1100 UNIVERSITY AVE,06/03/2017 12:00:00 AM 13:00,37.869067, -122.292043
Saturday,17012350,THEFT MISD. (UNDER $950),LARCENY,3000 TELEGRAPH AVE,03/04/2017 12:00:00 AM 19:50,37.855435, -122.259841
Saturday,17091643,BURGLARY AUTO,BURGLARY - VEHICLE,1600 ADDISON ST,08/19/2017 12:00:00 AM 01:25,37.869741, -122.279479
Saturday,17090925,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FULTON ST,05/13/2017 12:00:00 AM 22:00,37.867566, -122.265948
Saturday,17034941,THEFT MISD. (UNDER $950),LARCENY,1000 HEARST AVE,06/17/2017 12:00:00 AM 17:00,37.869993, -122.294774
Saturday,17050731,NARCOTICS,DRUG VIOLATION,GRIZZLY PEAK BOULEVARD & SHASTA RD,08/26/2017 12:00:00 AM 22:53,37.890408, -122.252368
Saturday,17019565,THEFT MISD. (UNDER $950),LARCENY,1600 UNIVERSITY AVE,04/08/2017 12:00:00 AM 11:31,37.870652, -122.27958
Saturday,17044150,BURGLARY AUTO,BURGLARY - VEHICLE,1000 GILMAN ST,07/29/2017 12:00:00 AM 17:15,37.88015, -122.297446
Saturday,17016720,ASSAULT/BATTERY MISD.,ASSAULT,2100 SHATTUCK AVE,03/25/2017 12:00:00 AM 19:07,37.871167, -122.268285
Saturday,17090704,BURGLARY AUTO,BURGLARY - VEHICLE,200 UNIVERSITY AVE,04/08/2017 12:00:00 AM 16:30,37.865491, -122.310065
Saturday,17047356,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,08/12/2017 12:00:00 AM 19:07,37.865009, -122.258767
Saturday,17091647,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,08/19/2017 12:00:00 AM 02:00,37.868714, -122.259189
Saturday,17047401,THEFT FELONY (OVER $950),LARCENY,2100 SHATTUCK AVE,08/12/2017 12:00:00 AM 19:00,37.871167, -122.268285
Saturday,17041185,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,BERKELEY WAY & SACRAMENTO ST,07/15/2017 12:00:00 AM 18:11,37.871184, -122.281964
Saturday,17091646,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FOURTH ST,08/19/2017 12:00:00 AM 17:00,37.862844, -122.298368
Saturday,17091607,THEFT MISD. (UNDER $950),LARCENY,900 HEINZ AVE,08/12/2017 12:00:00 AM 15:30,37.853552, -122.291561
Saturday,17023895,VANDALISM,VANDALISM,1700 ALCATRAZ AVE,04/29/2017 12:00:00 AM 02:00,37.848534, -122.272999
Saturday,17026991,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,UNIVERSITY AVENUE & SAN PABLO AVE,05/13/2017 12:00:00 AM 02:11,37.869041, -122.292204
Saturday,17020995,DISTURBANCE,DISORDERLY CONDUCT,DWIGHT WAY & REGENT ST,04/15/2017 12:00:00 AM 18:59,37.865202, -122.257795
Saturday,17021031,BURGLARY AUTO,BURGLARY - VEHICLE,2000 UNIVERSITY AVE,04/15/2017 12:00:00 AM 19:00,37.871828, -122.270516
Saturday,17013693,BURGLARY AUTO,BURGLARY - VEHICLE,HARRISON STREET & EIGHTH ST,03/11/2017 12:00:00 AM 16:00,37.881592, -122.299755
Saturday,17034870,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,1100 VIRGINIA ST,06/17/2017 12:00:00 AM 16:20,37.873455, -122.293465
Saturday,17044052,ASSAULT/BATTERY FEL.,ASSAULT,100 SEAWALL DR,07/29/2017 12:00:00 AM 03:38,37.863611, -122.317566
Saturday,17028618,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1300 FOURTH ST,05/20/2017 12:00:00 AM 12:00,37.878644, -122.303432
Saturday,17013758,GUN/WEAPON,WEAPONS OFFENSE,SEVENTH STREET & PARDEE ST,03/11/2017 12:00:00 AM 22:32,37.856073, -122.292735
Saturday,17018166,ASSAULT/BATTERY MISD.,ASSAULT,2700 HILLEGASS AVE,04/01/2017 12:00:00 AM 16:00,37.861672, -122.255992
Saturday,17090671,BURGLARY AUTO,BURGLARY - VEHICLE,2500 REGENT ST,04/01/2017 12:00:00 AM 22:30,37.865202, -122.257795
Saturday,17091217,THEFT MISD. (UNDER $950),LARCENY,800 KEELER AVE,06/24/2017 12:00:00 AM 01:30,37.897147, -122.263275
Saturday,17038073,VANDALISM,VANDALISM,1500 UNIVERSITY AVE,07/01/2017 12:00:00 AM 21:15,37.870396, -122.281585
Saturday,17044704,FRAUD/FORGERY,FRAUD,900 UNIVERSITY AVE,06/17/2017 12:00:00 AM 21:00,37.868273, -122.295963
Saturday,17015103,VEHICLE RECOVERED,RECOVERED VEHICLE,2800 SAN PABLO AVE,03/18/2017 12:00:00 AM 03:00,37.856195, -122.288053
Saturday,17036655,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1000 OXFORD ST,06/24/2017 12:00:00 AM 21:30,37.890716, -122.268299
Saturday,17025625,NARCOTICS,DRUG VIOLATION,2300 WEBSTER ST,05/06/2017 12:00:00 AM 19:27,37.854857, -122.262314
Saturday,17020967,DISTURBANCE,DISORDERLY CONDUCT,1900 CENTER ST,04/15/2017 12:00:00 AM 14:15,37.869685, -122.272804
Saturday,17012273,ASSAULT/BATTERY FEL.,ASSAULT,2100 M L KING JR WAY,03/04/2017 12:00:00 AM 11:41,Berkeley, CA
Saturday,17024010,2ND RESPONSE,NOISE VIOLATION,2600 SAN PABLO AVE,04/29/2017 12:00:00 AM 22:00,37.85922, -122.289035
Saturday,17041984,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 ALLSTON WAY,07/15/2017 12:00:00 AM 05:39,37.866724, -122.288804
Saturday,17039442,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,800 BANCROFT WAY,07/08/2017 12:00:00 AM 05:42,37.863373, -122.296893
Saturday,17091179,VANDALISM,VANDALISM,1108 BLAKE ST,06/17/2017 12:00:00 AM 21:35,37.860317, -122.288804
Saturday,17045603,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,SACRAMENTO STREET & UNIVERSITY AVE,08/05/2017 12:00:00 AM 01:26,37.87036, -122.281864
Saturday,17022417,ASSAULT/BATTERY MISD.,ASSAULT,2300 COLLEGE AVE,04/22/2017 12:00:00 AM 15:08,37.868957, -122.254552
Saturday,17025619,DISTURBANCE,DISORDERLY CONDUCT,UNIVERSITY AVENUE & SEVENTH ST,05/06/2017 12:00:00 AM 18:35,37.868142, -122.296589
Saturday,17025782,VANDALISM,VANDALISM,1700 LINCOLN ST,05/06/2017 12:00:00 AM 19:38,37.876333, -122.278118
Saturday,17013766,MISSING JUVENILE,MISSING PERSON,1200 FRANCISCO ST,03/11/2017 12:00:00 AM 11:30,37.87304, -122.289659
Saturday,17091668,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,08/19/2017 12:00:00 AM 00:00,37.868667, -122.313656
Saturday,17037950,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1400 HAWTHORNE TER,07/01/2017 12:00:00 AM 10:08,37.882459, -122.261815
Saturday,17030239,NARCOTICS,DRUG VIOLATION,SECOND STREET & CEDAR ST,05/27/2017 12:00:00 AM 18:45,37.873194, -122.30407
Saturday,17019507,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,UNIVERSITY AVENUE & EIGHTH ST,04/08/2017 12:00:00 AM 03:34,37.868366, -122.295508
Saturday,17038194,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1800 WALNUT ST,07/01/2017 12:00:00 AM 11:00,37.874929, -122.267601
Saturday,17090572,VANDALISM,VANDALISM,1100 ARCH ST,03/18/2017 12:00:00 AM 01:00,37.888784, -122.266699
Saturday,17023819,NARCOTICS,DRUG VIOLATION,1300 SHATTUCK AVE,04/29/2017 12:00:00 AM 08:17,37.88362, -122.269734
Saturday,17044152,BURGLARY AUTO,BURGLARY - VEHICLE,1300 TENTH ST,07/29/2017 12:00:00 AM 16:45,37.879996, -122.296893
